Durchlauf 1:

timestamp,elapsed_s,cpu_percent,ram_mb,ram_percent
00:00:57,10.85,0.0,3.75,0.024
00:00:57,11.36,0.0,3.75,0.024
00:00:58,11.88,1.9,3.75,0.024
00:00:58,12.4,1.9,3.75,0.024
00:00:59,12.91,0.0,3.75,0.024
00:00:59,13.43,1.9,3.75,0.024
00:01:00,13.95,1.9,3.75,0.024
00:01:00,14.46,0.0,3.75,0.024
00:01:01,14.98,1.9,3.75,0.024
00:01:01,15.49,0.0,3.75,0.024
00:01:02,16.01,1.9,3.75,0.024
00:01:02,16.53,1.9,3.75,0.024
00:01:03,17.05,0.0,3.75,0.024
00:01:03,17.57,1.9,3.75,0.024
00:01:04,18.09,1.9,3.75,0.024
00:01:04,18.6,0.0,3.75,0.024
00:01:05,19.12,1.9,3.75,0.024
00:01:05,19.64,1.9,3.75,0.024
00:01:06,20.15,0.0,3.75,0.024
00:01:06,20.67,1.9,3.75,0.024
00:01:07,21.18,0.0,3.75,0.024
00:01:07,21.69,1.9,3.75,0.024
00:01:08,22.2,2.0,3.75,0.024
00:01:09,22.72,0.0,3.75,0.024
00:01:09,23.24,0.0,3.75,0.024
00:01:10,23.76,3.9,3.75,0.024
00:01:10,24.28,0.0,3.75,0.024
00:01:11,24.79,0.0,3.75,0.024
00:01:11,25.31,1.9,3.75,0.024
00:01:12,25.83,0.0,3.75,0.024
00:01:12,26.34,2.0,3.75,0.024
00:01:13,26.85,1.9,3.75,0.024
00:01:13,27.36,0.0,3.75,0.024
00:01:14,27.88,1.9,3.75,0.024
00:01:14,28.39,0.0,3.75,0.024
00:01:15,28.91,3.9,3.75,0.024
00:01:15,29.43,0.0,3.75,0.024
00:01:16,29.94,0.0,3.75,0.024
00:01:16,30.46,1.9,3.75,0.024
00:01:17,30.97,1.9,3.75,0.024
00:01:17,31.49,0.0,3.75,0.024
00:01:18,32.0,3.9,3.75,0.024
00:01:18,32.52,0.0,3.75,0.024
00:01:19,33.02,2.0,3.75,0.024
00:01:19,33.54,1.9,3.75,0.024
00:01:20,34.06,0.0,3.75,0.024
00:01:20,34.58,1.9,3.75,0.024
00:01:21,35.09,0.0,3.75,0.024
00:01:21,35.6,2.0,3.75,0.024
00:01:22,36.12,0.0,3.75,0.024
00:01:22,36.64,1.9,3.75,0.024
00:01:23,37.16,1.9,3.75,0.024
00:01:23,37.67,0.0,3.75,0.024
00:01:24,38.18,0.0,3.75,0.024
00:01:24,38.69,2.0,3.75,0.024
00:01:25,39.2,2.0,3.75,0.024
00:01:26,39.72,1.9,3.75,0.024
00:01:26,40.24,1.9,3.75,0.024
00:01:27,40.75,0.0,3.75,0.024
00:01:27,41.27,1.9,3.75,0.024
00:01:28,41.78,0.0,3.75,0.024
00:01:28,42.3,1.9,3.75,0.024
00:01:29,42.82,0.0,3.75,0.024
00:01:29,43.33,2.0,3.75,0.024
00:01:30,43.85,1.9,3.75,0.024
00:01:30,44.36,0.0,3.75,0.024
